Position, Company, Location, Job Type, URL
Chief System Analyst (Data warehouse), Bank of Communications Co. Ltd. Hong Kong Branch, Hong Kong, N/A, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C1KiKFNLSTeoagfKR_iBMdGU9SgqzP7Goclj1knC2rZyeUXg36jB7V4SHM_u3m54eJVIQ5dkBE8TQc7uRg9OzpYoDOha6dNbfmpV2-BxB1zNe609aP1cCl1ib_sNkOJsov3H4PFLt3iakOKc27336B4NPwLcDAiawMmTPGqebxzZuhtphNMw4jewKDnHWfVNNjcwv2UK-SAW9pBQun38rEvnqudYTVwl90-RzIFl5UNsZtcuelL_bOE6QX8qX5V6s3gwAycr-g4SzLW3yd_i5lW1IMZQqddQyh0eKWhw18VN-fZYbJ7lVeQRzMgJYkeRWs7ldfR_tPW-COSkm1mQR6BvhfhqTaRP4vrsPNf4Ab7ELR95gHeI6PQgyeV4WcLaPm0R1gWhZJgMzv8abkklXIo2oZwj5vm_zyO-1BUHIWpYHw8uIwZvmerr3X6lbg0XwIjEgXre1KarvMDjKU-J1De02UP8itI_mcDbiMfwdhnirUN-bl_lu8WvSPuBc6w_o-PEqEN4GtTF1xE9A5q7Kl2i6_5JrKgx3GU5-l7bU4XsW47z3OfSiCZIJvSbTT9HQ6Qq9MSZfc91YsyUgNp4LOXe5-6q6K8UFejTEGwHmuAY401T4_0TZ7IWjhBWIB2raWpQeraKz5gfP-f5ROlPzxrAyZNW3RHIlMMMt5rKooLWn9QhZmQ8YHkSijhYDvdb7EGCTaUS7b-Dr0MjdE4rAWZ_sqnTsxB-n0NEzRv4NJL4S9Ms1IGg0eHcPeFZljcruHXowy6qs7mHJDfmty_yL1FDuV_6WGYKQIsvqI_WJzwfO2oafrsPKBPJul5Jgs0jnxDD6DIMsFlhajL22kmvwGZRP__N284jF2887FBLzMG7sHfu4SRsbuH-6TFjiQA7b6pAMukvtWcw==&xkcb=SoAs-_M3LY9nbpTUlJ0BbzkdCdPP&p=10&fvj=0&vjs=3
Senior Quantitative Researcher - Multi Assets Quant, JH Partners Asia Company Limited, Hong Kong, None, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_WhMMFkiKaXzBV1s_y2UbJxRBqdCFipLjZDun2NJ_Wwd57AQhHblgQ3aDmEHEf-uSgY7Upq91sBlKcYEubAALY0m8brM79g6YG_kHW3ZStqyDvJA8_KUSRstyC13Hy1SN-3gmGDIW6alt00nR2c2_rUCgU-nVnB79U-ZBi3an5g_bz7__CgtKeuxfhbF7zIxbgC7tIQnlZEDOd6S9zs_1hRvS69sCqL_SaGgLq3cPm3uT0sK29OLwX3gM4kQ0aHso4L8MTuZoTL-wcdpx5yoFwuenq7coWiCNBCU2wtrl9-3aqWB7gW-4fun0fBm-l1xhXPiureKkSDIo2_r2PenBGwxaIPKXZjjEXufQgvtK70WCXuZCQGSQ75QtnXSWfxLkgHu9Uz1bMatxfCHJPS9dRPhrGOne-IytjXhfTPa_nu_9QkV9DDRPhsdf53F7mmZqI4wE_opUHw_C_ihfdGTjtNcLItMwceawobwcLDbMZJkZ_10TawBafT806unvpIefEBfH9uQzyz-8COhRYF08DGLl9oDMhfOPniDSie-7VWTT9tCTJmP-p2b8LGueUp4xVFjpBH64tUT4YHbUHHxXDzfIhRqhLEB61o5ZTT8hW5ZsU852n5ECvbUsGidgZJjXmcEHnV9pbI5I96f1ZtYDURoG_qmzJvPEKbIBCx0NyYure_j8-UkOTyYwodj0xZsvWg==&xkcb=SoCY-_M3LY9nbpTUlJ0AbzkdCdPP&p=11&fvj=0&vjs=3
Part-time Instructors (Part-time Programmes – General Courses and other Professional Continuing Education Programmes), The Chinese University of Hong Kong 香港中文大學, Hong Kong, Part-time, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_WhMMFkiKaXzBV1s_y2UbJxRjrQsvJjAxpWlotfA9OOOi3slA2Z31z8D2F_f5660ysduciTxoRl-6803vscqK2_5C8xGTw8D0JLF9BHPVdUxBdDUdXlH1tPLHeK6ugzuc-2zy6Xhhrs8Ko8safyguQrAt8kfvK7ylPzTsmdBUX3CDDOaYKj0rlOeN7NfOP2WPXmcABIVhWb0LXf3OrJOgQnNdPvvw1cw0yzyrFu5bBpYjOAEyFkC4-bX1V7gm1ifXJ-t18BSweHN06UTL__HmIgFuLCi6Tggf7yINrmIgoihGzl2cI8Kgy6Dih0IbylCVjhBh3aJlTW464t58AtFwUyHudeNdc81l4HEghUUjB5Gmi0-o2hUOKVPJw0lbQ1sSlT1TF4ojm0m6jN9ENo9OdQBCiDErCMsYivKopPkbOx8lvxn0MPfNtbdorjT2NvEreufugITzorw6vm9P2pw8r66WIrlLjBrNvosNqb7_YPBK7EyQf_uZmv2gvec4DeJ0nIBpMsYsxst1i83B2q4uc1q9soHRdpxxMCtDYBtPtGP9Y8TK9rg5KV_-Rt5JmNtmw00OzwEPLwZ9dIqNBsYbRmzfl73dawPb90GFQSrTYVZ9NpuV0Eiv8tzIf7XEI71VqHvw-VroK6NobekBXeBal1h8LOBS6zPm0hfCuKLKmjjcNSqR2BcNc5xx0-TO6NBqsw==&xkcb=SoAW-_M3LY9nbpTUlJ0HbzkdCdPP&p=12&fvj=0&vjs=3
Application Support - Financial Services Software Company, Pinpoint Asia, Hong Kong, Permanent, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bj-xBWVmzs7UIwFa-9Zm6MwNuQFkwLehssDYDaWnvIcVXYUBz_xUrOUB76wTrVfoKDl900VcvIuVU3s4wLhFYxeD-v8FKZEr6bKii7SKCTxJWmxrbY5DykxxSQOyLOcqZwK5bxBy6lg_NzvX3EIgf2J8JksQjIF5VXAdnetMT9H9bPVW3P7qlQL_c8WE87oDjIzbjGk8RzH-3OgnBd-rW24CNU_RXXE5fQOlseugQWbz8cM98ty8bG2I--Ut7S1nnFEagsFLBGVb4dv0yxdIaE0bjNIPkKPoV_FGAJhwuCyvLRtamV1vLNToDAx50dGdpP1z7L1me-cnUYShOkz4pJDi_ENlk4-JHpdEA78_ynAaioJxqd8bSzsz8GFDLbZoCjG5t_O0vZ63FHIvzzPc-uwJ3h9aOW8_B0nA0SrgIu09NPgTZ2txoCPhdplvmRo1sLyx8UGWmrCJpeRFUr1IZvqIUum1ihw5Kdom2qaEY2i4TG2ETilN6Wk6GqXqyhOK7rbXyFcV1iCG_pm-WOjyjEOYJvSS63K8nJo7FsEelrE2cE0yZ-d6JPFhHfDs4eFws0k3dAV14kReaFhPiARTV82tIAPCIuv6j_qttkBIH_JhLCdtisvUFUYjfLev3sBMkYtuQI-sq2Zph60At_TFXXANoLC871kmDNfR6v4YMfc1q_WgAyS7ScUPC9u5joawXyNwMV8dSW3CRngkDi9rRsOp1AMfWul8BQEX8v3HzQeGuWVixy6PNDwvaH0GXLNQMAd7sAQF1dWo35tLHyylNzSzAOyrUJNfTQJp6OZKgJSnP0QWG5NqwAiRGgCbZSzpA=&xkcb=SoCi-_M3LY9nbpTUlJ0GbzkdCdPP&p=13&fvj=0&vjs=3
Analyst Programmer - Fresh Graduates are welcomed, Page Personnel, Hong Kong, None, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_WhMMFkiKaXzBV1s_y2UbJxR3iFwbpxpPU_Mgsb_vRu6RncZ4emCf43FGg3pmikUTyJJGCCDRtvMWDSQHxOrlR3cD2V0zy4LqO1QMlYZ2tAn6j6WpcqzoMaiPzgyp3IaqXvO0YxmYxHFWsaFg3JvIKzcyh_R0hPcfgbaXzHLTyvTTRMFv5TMl-EcOvDA2aUkO5GoMHr-FNS2XlI1QmC0l5KS_8USUJGF-E_gjuH0PKDRVLaDh2Jao_XeE-aoQWO3Lb2KllEdWXxpiBh89tv7U60D1uqqGIk0AOqVxAUTuC-TwD2T90N4TDCxt5P_j78rdMXRSXLQLGjbhaEQw8YfUgdAQgC4SlD48XM3JZf7Fd6306F8N_5frTVZIeK1DhH32DTtmpqKoN_pC_1fpqisAYIDOmkslVnQLrJEoztbXhPHAXpN0j4CBoQKAkOtsPBeAT2j5M6JvZtWlg38suMw0nO7UAcHKntDCpEFd7QB9zjyX_1qOSuOGXj9Z_e76PLAJfRM-99QSyyJEhVHTLZxVf4J0VCWY9LEKiG24bd80fzI87WcuBvthWXxe5hRyyfjXSaLP6U-OwJphR2k7HoqLk3yZKREAK2Umu-yuy0Wm5UWXbygrbElMRx0cStpB0aI6X8ICYY4GuIw8Hhq3fKc_EHHHUn6i9qs3VXqDdwJmJWY2-ChggNVlCk_W0ZEPhx8XDw==&xkcb=SoA_-_M3LY9nbpTUlJ0FbzkdCdPP&p=14&fvj=0&vjs=3
Fixed Income Analyst, Bondlinc, Hong Kong, Fresh graduate, https://www.indeed.com/rc/clk?jk=c3178ba6631581d0&fccid=6025894882f10452&vjs=3
Trading Intern, Flow Traders, Hong Kong, None, https://www.indeed.com/rc/clk?jk=238caa0141003e26&fccid=c1a3570c8969e7e4&vjs=3
Quantitative Trading Analyst, Nautilus Technology, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=3a0e006eafb1fbb1&fccid=6a667a6cbbfdafd7&vjs=3
Data Analyst / Junior Data Analyst, Bank of China (Hong Kong) Limited, Hong Kong, Full-time, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_WhMMFkiKaXzBV1s_y2UbJxTMeCbrsn7T-Rl_PxudLDrkQWxJ5C9m4Y4-opDdbeGQ4XDStWkKlfBEdfRx_diCzx9SEGf4AnacXlPGREWUlEgA0l6WtmyIA8vmBwagzSdvMf8ItGEmdVTxSfAwsD54nSUHMWiUMgyrvDhe9hk6m2-2zps9HA7VegerRZUYgKG_Bu19nBOd-vThFmmKcn4YFZ0nQ2Jdx93L_PNM2ljcjd6wn5xc2QZafGincbH-9nyrTbMjo1YGMOuu0fmTUYDIEN_LvLHWm2auhHwajI-tuM7Cw6VPQj5SF2dcp0k0pQLneMxQiV_KADG0BFM9yy3mBvCdOjtF5UC67YxKU432gswQeP55GNApjLmABS5irDSGH45R6l_RHgSLeDuQIxLBzGdPIHl03Z6besN4_YE7WpcKRcHL7FMEcACO6B_7azrGmFTYYRzuF749EqmPyH4NDFR8uFVoe0ctd0XqxNK0wUMi-GCjk5XxrjEDZAjwrwgfB5Tu8aP6iNaucbJ-bCG_shdsoqYE90iTG7u6H9cZR3K8iHw8A2FKfw-MhRQNL5HAX0AMn7pnTTh5zjhxHTsjYKV9JH93zcrjo8I2swwsSeQJjG6FLIE1A1IgN7fUI3xgH8h8Cl28m0OPfuRy4twNmr8AcJIbaPE53elTP1huoGI0S9j7UXYiiZwESUkFu1QZcg==&xkcb=SoDE-_M3LY9m3RxBUR0IbzkdCdPP&p=3&fvj=0&vjs=3
Equities Intern, China Life Franklin Asset Management, Central Hong Kong Island, Internship, https://www.indeed.com/rc/clk?jk=cede8d40709462b5&fccid=93c1df79c32e7f5e&vjs=3
Analyst Quantitative Strategist, Instinet, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=49b899fb1adff4d4&fccid=45234f7301f08e9e&vjs=3
Optical Design Engineer (Job Ref. Apply-HK-2205-ODE), Cloud Light Technology Limited, Hong Kong, None, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_WhMMFkiKaXzBV1s_y2UbJxSOXCvkYbw-tJ1p2zVARe_wcTKv007UQ58KxPCOpdyYLFwhQBosvtN1Pt3iTJtA1vIyBE3TSUQFi9ir3md1OAoDYsljgEB_yaAjmgp61LHB0rl2OaoHuZ3hafSqBn0SsuRESqbkndzC46JGakthhBAUmJQxuAB_4bEE54Z5bEKeRvaSL_Qmz71QYjZ-3VheoNUm9QrrIRDudGGNlPZXuGmqHtFBSYg4uVJWK9h4fPSeo8BFMMv55-a1uw8VBeEEpSC5SPNW3qXQImAwk8c8gQeRlMtl5_57pOySy9WHWM1iQm_y4KRj-cg0SnJjXfuzZmcS9C2OfzMq7C4Zubden5J5Bll_8b3eV5YlGdzQatmC_EoOUcIuEuyjsrvC5Mv8qUZ4I68B2Og3VsFn7usxb9u1ynIneByB0tI-9CazEgKF9xsekjyETqUaQWMu8QHx_N3tEh22n_mEtJSf1ff-cDi0rN_Ngc5DARLnOaaKdfcFJpwXZbVqcjPH4nPy_FP0MvBFtLm6kfn5bHUedHi3_t2Skl-RKq3cDUpHnO_0m6zgQ1A0aoqEuFAqq3qec_eEmCbIE6EE9SBqo0EiZsg3uBEk7e82RhZWEY7YX7Moyjp11jEfFrAUVHnNpj6amqab7Tx6n7iVYxQx0g3L7iek5s7EOFbJ_wkCQJfCwZt4jVBdhg==&xkcb=SoBj-_M3LY9m3RxBUR0NbzkdCdPP&p=6&fvj=0&vjs=3
Solution Analyst - Loyalty, Cathay Pacific, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=6f749e4777b3059b&fccid=db1582c344bff845&vjs=3
Multiple C++ Developer Opportunities, BAH Partners, Hong Kong, $600000 - $1600000 a year, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bj-xBWVmzs7UIwFa-9Zm6MwNuQFkwLehssDYDaWnvIcVXYUBz_xUrOHE2hQwEOYk52Iw9uIvmHz27vCXyBsjbp5k-_TNh0YxHrpil0ss-nakughrScNmB4KYpzpG3vI_acWVBxoL73Oj3rAU_693jJGiEsJtF92zr5GSJZCEgNllzQleOJKqhGhWuYS0vAVpZBvEXyHwWfEtBgc45vFoXRVM2lDi6yeFApXx6fcWkMUuzJOR4WsWWkQBrJB0TEBvrMycOL32VO7olTxVirzIyVy62qha-mndUGrpAQGQIAepHmAWqaaXu442_dNDstYy2mfXhjSoE6MW7hCcf4sBDYMJqIBUq_42ObV3-SM7yF9oxJbDb0Ko8J0nevPNsdO8foNKHWAzFP0n4T3Fes41v4yD-RcDEJ58kPZcoDXHvApWyS7Z5WUIb88Wfg-3tdxH2UGvDkz7_es38sbb97SBMQ6zEgo0UYQRxQK91V9zEdFv-tjtTmoXInxTOGDL4lOVCh4G1_C6zB9U1zZkidz5Zd9JRnlBzcm3YkX-CjcE2xoHFe15YRj1KACwwtDRKSbUdmB1FdZyc6GJ19JZ1zYNPtTCtpby7Dcas2fE6W9BIjAd4toP_16fwUfSypU-WWk_1kms6ddsdVlEIr-VSGAfn-42UFlOqRpjYUuXRdxt_h5L81pkZWx5aMuYTVgtifC6m3zfot7fLGar3nWmRHWvFtKFZrpAcZBlqzVvdBn7acyJweGXzNKzlylmhCmGwahwFoetHIDvVWTqj3O6bDzErxznHzazQLdAo=&xkcb=SoA--_M3LY9m3RxBUR0DbzkdCdPP&p=8&fvj=0&vjs=3
Financial Technology Intern, Wizpresso, Hong Kong, Internship, https://www.indeed.com/rc/clk?jk=cad1a0768f40b335&fccid=dafb09b4ae15654b&vjs=3
Economist, HKTDC, Wan Chai Hong Kong Island, Permanent, https://www.indeed.com/rc/clk?jk=ef9415e7e4a4061a&fccid=0ac0a3085ef0cbb7&vjs=3
Azure Data Factory Developer (Big insurance), WallStone Partners & Company Limited, Hong Kong, N/A, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_WhMMFkiKaXzBV1s_y2UbJxR9jvXVQbvdrACpoeR9zMFFCr9tEFJXP4-_NTL8N5PpFQ7-_xi-3Jy_YDmINONaiiHGw7ikTKqDw80h_TjjbB7x54nDLvlYoKeGtl-qq19WAoaZEp6mjz-bw4cu2m6GGUJf5zAOCBr4FyA0ZmdHXsaS2bAW_yKfo14shRv0n8cDXbLTyo5cRyQctR-omEQlX3OpaMInfa7QLmNQqz2KFlKfNdk22PY9SZllNFNOSyassiba7i0S29O366G53gOPtQaqwHv1mXjKSiegB3Jv2x3D4JoNySY-pUHh10_G8zCsO8i4Y3_nvNC4BXJa6b4tcoIj3BS23KGXSpcvLQZJGfsRVIApNVirRB1JImEdMmqegENZoVCEdqFKX9HkMQEBofJ-QE6zDhoSv8LeoVsrbSvocaXefNqi6xuo1jG3g13TRkziZwRC5-Qi--WWfxn41UUiEOtWnEpgHo7Wx0tj2pAIu3efT9w8psV-K9yHcPxJTiBt0wnpzEmg2-Yz8qWf--PKoxKCYYzZAb6JGPHlWDgcnXqfB4utC7NgGm9qWgc35kujwXv_nRIz9Xc3C5a7zkpc3EXI4E9nELhjsn_jdY6YB-BrZxov0NivW-N996kc7nX6oAS6_ZE4sbnuv-LcN5xZBT4sE7FunAsqxODDkN523Yoe3_yy6S3CWk3ffTKKFg==&xkcb=SoCj-_M3LY9m3RxBUR0AbzkdCdPP&p=11&fvj=0&vjs=3
Trading Analyst/ Developer, Quantbot Technologies, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=4c83f21216729da8&fccid=b12feff5f0b7472f&vjs=3
Part-time Instructors (Part-time Programmes – General Courses and other Professional Continuing Education Programmes), The Chinese University of Hong Kong 香港中文大學, Hong Kong, Part-time, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_WhMMFkiKaXzBV1s_y2UbJxRjrQsvJjAxpWlotfA9OOOi3slA2Z31z8D2F_f5660ysduciTxoRl-6803vscqK2_5C8xGTw8D0JLF9BHPVdUxBdDUdXlH1tPLHeK6ugzuc-4LaS4rxTaWeactIV9bejNpYS7jFJ0ZTA1CSA4_CRa9gpmddDv9CHCvwksgkw434hQZbfEdm1egDy6P7m33WjOKNEiGASv4bfmEEhXlD_Lhg_tVDcI0KjU5IgX0pJjQjfqSOH1CIqrXWbZ5kKr8ogfsLmiNeEzYAO9Fj_Xa-hqcu_zFHgIR3mbqeVRIOlzg_8mFCdkIEx9I4xUngNOkwfXjpGV7hqwLPH9GLJmjAZ5J_XqVTQBhRYm0Tq_qiLhDEhsHHaqWphHUA5thn0y6ksFOo_lq6lRhJbXm5SOrY9C_8b95XV45CrMkg-Ktnxk7ETX3iv57lORJLEmYVBD0x6xz6eeSA3nI_T-_zLQLPDnqHu9YNmP6Hr9JcRnNqXHPWis-6Uq9j9UM85fYA4PqjHD1fkHvwHKAgKdlvdajC_tjLUDkI3w6_2TaUVxwB0YWn-QIRoTCzdS8Dxac2rm8X6Qwmcb3a4l2JW1GCvQE-JrpCyN5eTOMMi79jdNmXE_GuXu-wfqeH44fAN52LYeN8fE_OC8eYyQckkf9sjZ0tcKdN86UFZuPPdZ5f0-YRB1DOkQ==&xkcb=SoCZ-_M3LY9m3RxBUR0GbzkdCdPP&p=13&fvj=0&vjs=3
IT Officer - Largest Charitable Foundations, Page Group Hong Kong, Hong Kong, None, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_WhMMFkiKaXzBV1s_y2UbJxTPyyLYOwPrD8xqcqeRi0K-0u-9Y1x7wg_145IaXgq_b50JWv9KH1ahzYUQ9li8i4S1KIAHoFJpsWwn9cpJcb3Ix_-2LkPcGYSKxV83bQIhcxGxs93REVQr2YDBu18BbQTnJWnhnaRpuOPgNYjdxks0uSBkMmt7JJ7ev0Y3X59WeHBjav9CL9DuLw6jE3G_ERsVCEHNUSMBrX4N8SIH60s3bHvWlf8iCsDCkeQlO8W4hBNFASElH3hZEKKefIxBs6_dFmPavUppweXeNQ73hbiCCpIJcHHDPaaZvnYModFbMb7kivYEPNnoLHDfekXWDuOu4q5_wWOoAsYTlaIKjgWE-aHdH33q939UFobm698TFRKACZ1W4Z2YZHkOCc_M903iH2crDcgl-qXK9f4fkskS5McW68c5oy0JTOZ7pO1GYkSDJBcxlegrhAG9YENSJYYPkX6NkxKowebpFBfLJzwS8L3AGzVMpCGdnflXDEo5D0NTEqNdsJdUNN8idZko3ZM8aAJfy-eXTP3z50MvbdsGkbCg5XmRRH1vkzTLpHo2MO5usXPvnVBllQXidgNdVSPyaWzcKoFN8jFRDyq6kmOAyNIKFMOqE_6TlGcGmrkcsfdgsq8ATgRoWg1ydQM-EK861HRm1ocHrG2Sojf0E8CHhVGt-yHqTa3l3XBvgq7nsA==&xkcb=SoAE-_M3LY9m3RxBUR0FbzkdCdPP&p=14&fvj=0&vjs=3
Analyst Programmer - Fresh Graduates are welcomed, Page Personnel, Hong Kong, None, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_WhMMFkiKaXzBV1s_y2UbJxR3iFwbpxpPU_Mgsb_vRu6RncZ4emCf43FGg3pmikUTyJJGCCDRtvMWDSQHxOrlR3cD2V0zy4LqO1QMlYZ2tAn6j6WpcqzoMaiPzgyp3IaqXnrE9PZ8udew2N_-9ETUU4NfHq_Zy09F1nUG54ZP7FuRdgGPS0TXE3C1JfV5zZ-iFrThNUMjEqMbTc4l-qlc73tcoXICDMb5ymn_P-hNM7obWfwAJAm6wLKE6dy8vk9BLH9lPo-AnQ0SeQVeUFihsg7sZDwZyHBSEZAoZrbWGepkKqqzNDL6G2fLcvX9-Fbop_DGsPGdzuDo52ueVD9uOyeodLq3TvA7_g1i6fQP9INEu_sGqVuyiklIkhESboCDwsBhky_RajkkyMHsZydIEI2XmXYeOh21dUnDq1QxXiNCJ34ArnX0I9rjLhjStz3tQQ40rW8tui40R7vADZDycb-7QdG-MxrMi1ZnyrsS4GmrLvd0dekcSWW4971GTW7Wce4xO2BUNMoO4DJleGZIocvoBtNDZOQvvGU0FbykdFP8OpjE_WsAth6u1GaBQemY2HCExtEclu_9lD-KGojOWiFeWWY0Mgl4HnhYu85o1G3GN-kY93E-W1feL0-5Qe1bWABlpFQS4v-8pftUVk2AtOg1YyPgHo6XqCYlmhd5BD0nPm5OEjigKtYbxU7MT7tL7Q==&xkcb=SoCM-_M3LY9mjJxBUR0JbzkdCdPP&p=0&fvj=0&vjs=3
Data Scientist, Visa, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=0e551529c9c46b04&fccid=a3f737e511d9fc8c&vjs=3
Crypto Quantitative Analyst, Token Metrics, Remote in Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=99f417aab0f08680&fccid=bdb6ed382ffe4a54&vjs=3
Python課程導師, Stardian Company Limited, Kowloon City Kowloon, $250 a day, https://www.indeed.com/company/Stardian-Company-Limited/jobs/%E5%B0%8E%E5%B8%AB-b5b89e4aaf38f2a7?fccid=acf51bc69d7f4d9d&vjs=3
Quantitative Research – Intern, Citadel Securities, Hong Kong, Internship, https://www.indeed.com/rc/clk?jk=c36a36ab8edc5538&fccid=5dfe5e046f0fbbd0&vjs=3
Junior Data Scientist, Hutchison Travel Limited (hutchgo.com), Hung Hom Kowloon, N/A, https://www.indeed.com/rc/clk?jk=8f89ced55de33842&fccid=8d2cbec68e2be505&vjs=3
Research Assistant / Junior Research Assistant (Full-time / Part-time), Sci-Union Technology, Hong Kong, None, https://www.indeed.com/rc/clk?jk=c85a7dc07e78c538&fccid=e14e33274b0a3684&vjs=3
Internship January 2024 in Data Science & AI (6-month), Ekimetrics, Hong Kong, $12000 a month, https://www.indeed.com/rc/clk?jk=9b4769989509a2f9&fccid=3fb68589a69677e6&vjs=3
Programmer, Sunst Technology Limited, Cheung Sha Wan Kowloon, $15000 - $30000 a month, https://www.indeed.com/company/Sunst-Technology-Limited/jobs/Programmer-4081257a5de83268?fccid=940e5a0813c8a1ba&vjs=3
Manager / Assistant Manager OTC Products Operations Global Technology & Operations (JDB/GTO/JL), Haitong International Securities Group Limited, Hong Kong, None, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_WhMMFkiKaXzBV1s_y2UbJxSxg9eK84zc4Tk_spjmPGv8A1XW9qoiaFGwvNFestD19kJEECShbKUQrqWAWzIdqGYl_ULjdA412FrRpsdlsyOiMyIcTnR_Z_70IywnWbH3xU4oqLn1khdu4NTHrRg-Li6QCbE6cFNbPSHQPHVgWoRZ835Yzbm0be6S0vkouXSF0tehLZRt7glZiedBuwE6yfmt75ii7Zg-ryk3pEI8x_oeGfiYgY0EKJXnu4dVYcMQYr8TshikpzZHmtJuGxXCSH8Soy3ucpW-sF1ruspO7xn2-zrRmSOkvFhRXCIKp5W8sgW6IZMMGwGbmt86jRChuSvZg_0S2QCc6zjhVYxRPsnYvPQBic818t8k8uF5bB5ZGRyILpXhDYEFL73IWT9pF8aHaJi5KCNR5Egn9bW8dO72Sf1EwnaZJGR-egX23BtoL-PWLz_pz_lk4lRwOcgownlK4hNKWlnLnOzWUyr3s5RVfDDMx-Zy4ilt5RkehOnwa2xGyo5uFiMukbm9PeOurUrKALd3UlMIGOKr4Wr-i2J4eOA-a3hka8Te1x-HRUCCUf-WFEL_Dp9JfSKH5ksVaUVYDZm68crr4FMh3XO8-SCBw9uhS8VU3Iq-ix6dS0v62ZREAxnXUiRxQ8bNNuHb6QRwOTdsgRpg-V41Hbs1a-bZCUf7I7Md60UdrDDEdbjg_A==&xkcb=SoBf-_M3LY9mjJxBUR0AbzkdCdPP&p=9&fvj=0&vjs=3
Senior Solution Architect (Applications), Classy Wheeler, Kowloon, $45000 - $65000 a month, https://www.indeed.com/rc/clk?jk=e1ed4efbfdcd9f6d&fccid=7e57982cb894da40&vjs=3
Project Manager Private Wealth Management, Haitong International Management Services Company..., Hong Kong, None, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_WhMMFkiKaXzBV1s_y2UbJxRgndNmPxCoYlwr1oDnu7OrLxN-SPEhAZnqhUCNhLz_PtFA8TpVXjUFc_K512H1ouU0PkPQpcRdCpNB2CXVPx1usZLM2ZqiAzO6KXkJE5Gx-U2B9HFe47vt4QxawboUWaeG9egZZ3ls_UpwGE0LmCHdazDB5gsTBDLyswp64WPq_eCgW7VbUsY7UokTgOEBQ4Y_0a2GREn0RIroo1TrEymoZnLtgpkTSVQwQcFDVhe8bP08JV37KJSUmkhw6zKGHWoapjtQc4WyX_5GCpkeWb3nLFYqwtxdcU7MD1YKKUQsdkQy-wuZPVK-eF4VJIgi60S2aZkz2mx6zAcFS5TnBU2TMuracvQCnXxR1qv4XDzU4HoMa65qB0bUaiWbN-iEZLE2mefPg3QwRZOS054P3RH47NXiqBioWtI8bV6EFam-qmP1-yIZAn614qcD9_SGFyPW_8AU2XD8h6XcseHlVstidXC2eScbQr2w42tQ_sjq6XKI2SW_SpVjdb70Z960RTLBkDbBRObkOGTbQ2DZyTD0EB337d06clpprfO9UWdMvHtEhbsLSVY0D2GjGt8Sqqjpspu-YtoayBH6-4iKJVXxBonWinN8W3Pqp28M9j2DgaiQ7Os9a_TWgnt20UR-pqitJ44BHGQyWFdj7mR9JPYLtomaJuR5Yj4YjabIMBIa0Q==&xkcb=SoBl-_M3LY9mjJxBUR0GbzkdCdPP&p=11&fvj=0&vjs=3
Quantitative Researcher/Analyst, Saccade Capital, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=cd2fa0010b6143bc&fccid=579badeba8ce1111&vjs=3
Data Scientist, Delvify, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=1edc633cfa84fa0b&fccid=1d4b82cc21d61757&vjs=3
